0.968;0.979;0.995;-1.859;0.013;2.379
0.968;0.981;0.992;-1.856;0.015;2.379
0.970;0.978;0.993;-1.858;0.016;2.376
0.973;0.978;0.993;-1.857;0.012;2.376
0.974;0.979;0.993;-1.856;0.012;2.375
0.973;0.978;0.994;-1.858;0.014;2.374
0.973;0.976;0.992;-1.857;0.011;2.375
0.973;0.982;0.987;-1.851;0.013;2.378
0.969;0.981;0.991;-1.856;0.015;2.379
0.961;0.986;0.991;-1.856;0.019;2.385
0.968;0.982;0.991;-1.856;0.015;2.380
0.971;0.979;0.991;-1.856;0.012;2.378
0.968;0.980;0.996;-1.860;0.017;2.378
0.968;0.976;0.995;-1.860;0.015;2.376
0.967;0.979;0.996;-1.860;0.016;2.377
0.967;0.980;0.996;-1.860;0.016;2.378
0.965;0.985;0.993;-1.857;0.017;2.382
0.970;0.982;0.989;-1.854;0.013;2.380
0.974;0.977;0.993;-1.857;0.013;2.373
0.971;0.980;0.995;-1.859;0.015;2.376
0.974;0.980;0.992;-1.855;0.010;2.377
0.974;0.980;0.992;-1.855;0.010;2.377
0.974;0.979;0.994;-1.857;0.013;2.375
0.974;0.979;0.995;-1.858;0.015;2.374
0.974;0.978;0.991;-1.855;0.014;2.374
0.973;0.977;0.994;-1.858;0.014;2.373
0.973;0.977;0.995;-1.859;0.015;2.373
0.970;0.979;0.993;-1.857;0.014;2.377
0.970;0.983;0.991;-1.855;0.016;2.379
0.972;0.979;0.991;-1.855;0.012;2.377
0.968;0.982;0.992;-1.856;0.014;2.380
0.972;0.975;0.998;-1.862;0.015;2.373
0.966;0.982;0.997;-1.861;0.017;2.380
0.969;0.984;0.991;-1.855;0.015;2.381
0.971;0.981;0.994;-1.857;0.016;2.377
0.972;0.979;0.995;-1.858;0.016;2.375
0.973;0.979;0.996;-1.859;0.016;2.374
0.969;0.981;0.997;-1.860;0.015;2.378
0.969;0.981;0.997;-1.860;0.015;2.378
0.970;0.977;0.997;-1.861;0.015;2.375
